run_id,timestamp,cpu_percent,memory_percent,disk_io_read_bytes,disk_io_write_bytes,disk_io_read_ops,disk_io_write_ops
run_01,1749975933.6199193,0.0,1.5,0,0,0,0
run_01,1749975934.1242983,26.6,1.5,0,0,0,0
run_01,1749975934.6267514,3.3,1.5,0,12288,0,2
run_01,1749975935.128845,3.6,1.5,0,0,0,0
run_01,1749975935.6305208,3.2,1.5,0,0,0,0
run_01,1749975936.1327734,3.5,1.6,0,0,0,0
run_01,1749975936.6348178,2.6,1.5,0,0,0,0
run_01,1749975937.1368394,3.5,1.5,0,0,0,0
run_01,1749975937.638783,3.2,1.6,0,0,0,0
run_01,1749975938.1406581,3.1,1.6,0,0,0,0
run_01,1749975938.64266,3.0,1.6,0,0,0,0
run_01,1749975939.1444695,3.0,1.6,0,0,0,0
run_01,1749975939.6463065,3.8,1.6,0,73728,0,2
run_01,1749975940.148487,3.8,1.6,0,0,0,0
run_01,1749975940.650239,9.5,1.8,0,0,0,0
run_01,1749975941.15211,31.0,2.5,0,0,0,0
run_01,1749975941.6544588,28.3,3.2,0,0,0,0
run_01,1749975942.1563113,28.9,3.5,0,0,0,0
run_01,1749975942.6593387,17.4,3.5,0,0,0,0
run_01,1749975943.161488,11.2,3.5,0,28672,0,3
run_01,1749975943.6639464,28.6,3.5,0,0,0,0
run_01,1749975944.1661122,33.4,3.6,0,0,0,0
run_01,1749975944.668795,81.9,3.6,0,266240,0,3
run_01,1749975945.1717498,98.8,3.6,0,0,0,0
run_01,1749975945.67358,100.0,3.6,0,0,0,0
run_01,1749975946.1752229,100.0,3.6,0,0,0,0
run_01,1749975946.6767104,100.0,3.6,0,0,0,0
run_01,1749975947.1781816,100.0,3.6,0,0,0,0
run_01,1749975947.6795979,100.0,3.6,0,0,0,0
run_01,1749975948.1810641,100.0,3.6,0,0,0,0
run_01,1749975948.682559,81.7,3.6,0,46067712,0,450
run_01,1749975949.183676,1.3,1.8,0,0,0,0
run_01,1749975949.6865337,3.3,1.6,0,3915776,0,33
run_02,1749975968.8855257,0.7,1.5,0,0,0,0
run_02,1749975969.387448,26.3,1.5,0,0,0,0
run_02,1749975969.8894258,3.5,1.5,0,12288,0,2
run_02,1749975970.3914208,3.2,1.5,0,1044480,0,44
run_02,1749975970.8932774,3.7,1.5,0,0,0,0
run_02,1749975971.3952894,3.1,1.6,0,0,0,0
run_02,1749975971.8966758,2.7,1.5,0,0,0,0
run_02,1749975972.398428,3.2,1.5,0,0,0,0
run_02,1749975972.9003131,3.1,1.6,0,0,0,0
run_02,1749975973.4023492,3.1,1.5,0,0,0,0
run_02,1749975973.9045043,3.3,1.5,0,0,0,0
run_02,1749975974.4070292,3.4,1.5,0,0,0,0
run_02,1749975974.9089658,3.1,1.6,0,40960,0,2
run_02,1749975975.4105623,3.1,1.6,0,0,0,0
run_02,1749975975.912229,3.3,1.6,0,0,0,0
run_02,1749975976.413925,14.0,1.9,0,0,0,0
run_02,1749975976.9157393,23.6,2.6,0,0,0,0
run_02,1749975977.4178722,1.4,2.6,0,0,0,0
run_02,1749975977.91998,4.2,2.6,0,0,0,0
run_02,1749975978.4222412,30.8,3.3,0,0,0,0
run_02,1749975978.92416,31.2,3.5,0,0,0,0
run_02,1749975979.4266593,16.0,3.5,0,237568,0,43
