run_id,timestamp,cpu_percent,memory_percent,disk_io_read_bytes,disk_io_write_bytes,disk_io_read_ops,disk_io_write_ops
run_01,1750713987.3037353,1.7,1.7,0,0,0,0
run_01,1750713987.8079867,28.1,1.8,0,0,0,0
run_01,1750713988.313511,4.8,1.7,0,0,0,0
run_01,1750713988.8180933,5.2,1.7,0,12288,0,2
run_01,1750713989.3228712,4.6,1.7,0,6201344,0,162
run_01,1750713989.8256216,4.8,1.7,0,0,0,0
run_01,1750713990.3309019,4.8,1.8,0,0,0,0
run_01,1750713990.8349822,4.0,1.8,0,0,0,0
run_01,1750713991.3394268,3.6,1.8,0,0,0,0
run_01,1750713991.8437767,4.6,1.8,0,471040,0,4
run_02,1750714010.5156627,0.8,1.8,0,0,0,0
run_02,1750714011.0178373,27.0,1.7,0,0,0,0
run_02,1750714011.5200088,3.6,1.7,0,0,0,0
run_02,1750714012.0223818,3.7,1.7,0,0,0,0
run_02,1750714012.524388,3.5,1.7,0,0,0,0
run_02,1750714013.0264103,3.4,1.8,0,0,0,0
run_02,1750714013.5295506,4.0,1.8,0,0,0,0
run_02,1750714014.0319104,3.0,1.8,0,0,0,0
run_02,1750714014.53433,3.7,1.8,0,40960,0,2
run_02,1750714015.0366037,3.8,1.8,0,0,0,0
run_02,1750714015.5387979,3.6,1.8,0,0,0,0
run_02,1750714016.040795,4.2,1.8,0,0,0,0
run_02,1750714016.5435069,3.4,1.8,0,0,0,0
run_02,1750714017.0462737,3.3,1.8,0,0,0,0
run_02,1750714017.5487604,3.1,1.8,0,0,0,0
run_02,1750714018.0507786,3.5,1.8,0,49152,0,8
run_02,1750714018.5530229,15.8,2.1,0,0,0,0
run_02,1750714019.055757,41.7,2.7,0,0,0,0
run_02,1750714019.5582206,60.0,3.2,0,61440,0,2
run_02,1750714020.0681298,78.3,4.0,0,0,0,0
run_02,1750714020.5970244,99.4,5.0,0,0,0,0
run_02,1750714021.1018531,99.5,6.1,0,0,0,0
run_02,1750714021.6171842,99.3,7.2,0,0,0,0
run_02,1750714022.1231213,99.3,8.3,0,0,0,0
run_02,1750714022.62813,99.5,9.5,0,0,0,0
run_02,1750714023.1307805,99.3,10.6,0,0,0,0
run_02,1750714023.6409564,99.5,11.9,0,53248,0,13
run_02,1750714024.143312,99.5,13.1,0,0,0,0
run_02,1750714024.6454425,98.9,14.4,0,12288,0,2
run_02,1750714025.1470904,87.3,15.6,0,0,0,0
run_02,1750714025.649344,47.5,16.6,0,0,0,0
run_02,1750714026.1507041,54.3,16.8,0,0,0,0
run_02,1750714026.6522844,100.0,16.8,0,0,0,0
run_02,1750714027.1538332,100.0,16.8,0,0,0,0
run_02,1750714027.6552842,100.0,16.8,0,0,0,0
run_02,1750714028.1569722,100.0,16.8,0,0,0,0
run_02,1750714028.6583548,100.0,16.8,0,0,0,0
run_02,1750714029.1596084,100.0,16.8,0,0,0,0
run_02,1750714029.6610217,20.3,16.8,0,0,0,0
run_02,1750714030.162113,18.4,16.8,0,45056,0,2
run_02,1750714030.663649,18.7,16.8,0,0,0,0
run_02,1750714031.1660883,38.8,16.8,0,0,0,0
run_02,1750714031.668979,72.4,16.8,0,0,0,0
run_02,1750714032.171602,100.0,16.8,0,0,0,0
run_02,1750714032.673516,100.0,16.8,0,0,0,0
run_02,1750714033.1752677,100.0,16.8,0,0,0,0
run_02,1750714033.677108,100.0,16.8,0,0,0,0
run_02,1750714034.178944,100.0,16.8,0,0,0,0
run_02,1750714034.6805224,100.0,16.8,0,0,0,0
run_02,1750714035.182076,100.0,16.8,0,36892672,0,378
run_02,1750714035.6835678,100.0,16.8,0,774144,0,9
run_02,1750714036.185161,100.0,16.8,0,0,0,0
run_02,1750714036.6867814,100.0,16.8,0,0,0,0
run_02,1750714037.1885595,100.0,16.8,0,0,0,0
run_02,1750714037.6903954,100.0,16.8,0,0,0,0
run_02,1750714038.1919775,100.0,16.8,0,0,0,0
run_02,1750714038.693541,100.0,16.9,0,0,0,0
run_02,1750714039.1949983,100.0,16.8,0,0,0,0
run_02,1750714039.696567,100.0,16.8,0,0,0,0
run_02,1750714040.1980875,100.0,16.8,0,4608000,0,44
run_02,1750714040.6996596,100.0,16.8,4096,199299072,1,1929
run_02,1750714041.201297,100.0,16.8,4096,152137728,1,1477
run_02,1750714041.7029982,100.0,16.9,4096,44494848,1,433
run_02,1750714042.2056499,100.0,16.8,0,0,0,0
run_02,1750714042.7073338,100.0,16.8,0,0,0,0
run_02,1750714043.209034,100.0,16.8,0,0,0,0
run_02,1750714043.7108667,100.0,16.9,0,0,0,0
run_02,1750714044.212406,100.0,16.9,0,0,0,0
run_02,1750714044.713967,100.0,16.8,0,0,0,0
run_02,1750714045.2156193,100.0,16.8,0,2699264,0,22
run_02,1750714045.7174726,100.0,16.9,0,0,0,0
run_02,1750714046.2190228,100.0,16.8,0,0,0,0
run_02,1750714046.7205987,100.0,16.9,0,0,0,0
run_02,1750714047.2221425,100.0,16.8,0,0,0,0
run_02,1750714047.7237518,100.0,16.8,0,0,0,0
run_02,1750714048.2253335,100.0,16.9,0,0,0,0
run_02,1750714048.7269409,100.0,16.9,0,0,0,0
run_02,1750714049.2285748,100.0,16.9,0,0,0,0
run_02,1750714049.7302713,100.0,16.9,0,0,0,0
run_02,1750714050.2320015,99.9,16.9,0,2019328,0,17
run_02,1750714050.7337165,100.0,16.9,0,0,0,0
run_02,1750714051.235399,100.0,16.9,0,0,0,0
run_02,1750714051.7371118,100.0,16.9,0,0,0,0
run_02,1750714052.238728,100.0,16.9,0,0,0,0
run_02,1750714052.7402678,100.0,16.9,0,0,0,0
run_02,1750714053.2418375,100.0,16.9,0,0,0,0
run_02,1750714053.743426,100.0,16.9,0,0,0,0
run_02,1750714054.2451262,100.0,16.9,0,0,0,0
run_02,1750714054.7467227,50.2,16.8,0,0,0,0
run_02,1750714055.2482975,50.9,16.9,0,0,0,0
run_02,1750714055.75875,97.9,16.9,0,1822720,0,15
run_02,1750714056.261122,83.5,16.9,0,0,0,0
run_02,1750714056.7633584,24.3,16.9,0,0,0,0
run_02,1750714057.2646992,1.6,16.9,0,0,0,0
run_02,1750714057.766314,15.9,16.9,0,0,0,0
run_02,1750714058.2690003,100.0,16.9,0,2281472,0,22
run_02,1750714058.771202,99.9,16.9,0,0,0,0
run_02,1750714059.273109,55.3,16.8,0,0,0,0
run_02,1750714059.774606,1.4,15.2,0,0,0,0
run_02,1750714060.2768905,3.5,9.8,0,0,0,0
run_02,1750714060.7816558,3.6,4.7,0,479232,0,5
run_02,1750714061.2838244,3.1,1.9,0,0,0,0
run_02,1750714061.785795,3.2,1.9,0,491520,0,5
run_03,1750714082.1666899,0.8,1.7,0,0,0,0
run_03,1750714082.6691005,26.4,1.7,0,0,0,0
run_03,1750714083.171131,4.0,1.8,0,0,0,0
run_03,1750714083.6730976,4.0,1.7,0,0,0,0
run_03,1750714084.1752179,3.5,1.8,0,0,0,0
run_03,1750714084.6776607,3.7,1.8,0,0,0,0
run_03,1750714085.1799712,3.3,1.8,0,0,0,0
run_03,1750714085.6824284,4.7,1.8,0,36864,0,1
run_03,1750714086.1846528,4.2,1.8,0,4096,0,0
run_03,1750714086.6872718,3.8,1.8,0,0,0,1
run_03,1750714087.1896348,3.4,1.8,0,0,0,0
run_03,1750714087.6920636,3.5,1.8,0,0,0,0
run_03,1750714088.1940656,3.8,1.8,0,0,0,0
run_03,1750714088.696579,3.9,1.8,0,0,0,0
run_03,1750714089.1988468,3.5,1.8,0,28672,0,7
run_03,1750714089.7010431,3.8,1.8,0,0,0,0
run_03,1750714090.203375,24.2,2.2,0,0,0,0
run_03,1750714090.7053955,46.7,3.4,0,53248,0,2
run_03,1750714091.2094817,91.5,5.4,0,0,0,0
run_03,1750714091.7170684,99.2,6.2,0,0,0,0
run_03,1750714092.2291777,99.7,7.1,0,0,0,0
run_03,1750714092.7393131,99.8,8.2,0,0,0,0
run_03,1750714093.2421803,99.7,9.3,0,0,0,0
run_03,1750714093.7489505,99.7,10.4,0,0,0,0
run_03,1750714094.2626572,99.7,11.6,0,57344,0,9
run_03,1750714094.7724423,99.7,12.7,0,0,0,0
run_03,1750714095.2785518,99.3,14.1,0,0,0,0
run_03,1750714095.780651,92.6,15.3,0,32768,0,2
run_03,1750714096.2829523,62.5,16.4,0,0,0,0
run_03,1750714096.7843707,53.8,16.8,0,0,0,0
run_03,1750714097.286044,99.7,16.8,0,0,0,0
run_03,1750714097.7876136,100.0,16.8,0,0,0,0
run_03,1750714098.2891736,100.0,16.8,0,0,0,0
run_03,1750714098.7907221,99.9,16.8,0,0,0,0
run_03,1750714099.292194,99.5,16.8,0,0,0,0
run_03,1750714099.7936695,99.2,16.8,0,0,0,0
run_03,1750714100.2948136,1.3,16.8,0,20480,0,5
run_03,1750714100.79602,17.2,16.8,0,12288,0,2
run_03,1750714101.2980776,15.2,16.8,0,0,0,0
run_03,1750714101.8001196,33.0,16.8,0,0,0,0
run_03,1750714102.30253,54.0,16.9,0,0,0,0
run_03,1750714102.8052557,98.4,16.9,0,0,0,0
run_03,1750714103.307087,100.0,16.9,0,0,0,0
run_03,1750714103.809035,100.0,16.9,0,0,0,0
run_03,1750714104.3108149,100.0,16.9,0,0,0,0
run_03,1750714104.812531,100.0,16.9,0,0,0,0
run_03,1750714105.3140814,100.0,16.9,0,0,0,0
run_03,1750714105.8155627,100.0,16.9,0,33677312,0,317
run_03,1750714106.317117,100.0,16.9,0,6524928,0,69
run_03,1750714106.8189359,100.0,16.9,0,0,0,0
run_03,1750714107.320766,100.0,16.9,0,0,0,0
run_03,1750714107.822296,100.0,16.9,0,0,0,0
run_03,1750714108.3240945,100.0,16.9,0,0,0,0
run_03,1750714108.825621,100.0,16.9,0,0,0,0
run_03,1750714109.3271503,100.0,16.9,0,0,0,0
run_03,1750714109.8289185,100.0,16.9,0,0,0,0
run_03,1750714110.330395,100.0,16.9,0,0,0,0
run_03,1750714110.8319116,100.0,16.9,0,2297856,0,19
run_03,1750714111.3334613,100.0,16.9,0,148828160,0,1437
run_03,1750714111.8349867,100.0,16.9,4096,156516352,1,1524
run_03,1750714112.3365138,99.9,16.9,4096,81158144,1,837
run_03,1750714112.8380477,100.0,16.9,0,0,0,0
run_03,1750714113.3396335,100.0,16.9,0,0,0,0
